,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
401,1.50014695863526e+18,1.50014695863526e+18,"2022-03-05 17:31:20 Paris, Madrid",2022-03-05,17:31:20,100,42876188.0,ann__hamster,AnnHamster,,"м. Ірпінь, Київська область. Мирні мешканці вимушені ховатися під мостом від ворожих обстрілів.  #UkrainiansWillResist  #StopRussianAggression  #StandWithUkraine  @UN  https://t.co/rv9Pd3DX6O",uk,un,[],['https://pbs.twimg.com/media/FNGXtX3XEAEtSyo.jpg'],0,5,15,"['ukrainianswillresist', 'stoprussianaggression', 'standwithukraine']",[],https://twitter.com/ann__hamster/status/1500146958635261961,False,,1,https://pbs.twimg.com/media/FNGXtX3XEAEtSyo.jpg,,,,,,,[],,,,
406,1.50014410335855e+18,1.50014410335855e+18,"2022-03-05 17:20:00 Paris, Madrid",2022-03-05,17:20:00,100,2288308578.0,euromaidanpr,EMPR.MEDIA,,#Kyiv reality today | EMPR via @ArmedForcesUkr  #Ukraine #RussiaUkraineWar #UkrainiansWillResist  https://t.co/9dqInkg1qw,en,armedforcesukr,[],['https://pbs.twimg.com/media/FNGMuEmXoAAVAiy.jpg'],2,38,109,"['kyiv', 'ukraine', 'russiaukrainewar', 'ukrainianswillresist']",[],https://twitter.com/EuromaidanPR/status/1500144103358550022,False,,1,https://pbs.twimg.com/media/FNGMuEmXoAAVAiy.jpg,,,,,,,[],,,,
423,1.50013519240887e+18,1.50013519240887e+18,"2022-03-05 16:44:35 Paris, Madrid",2022-03-05,16:44:35,100,326903239.0,ss171179,Suleyman 🇦🇿🇺🇦,,#PrayForUkraine  #UkrainiansWillResist  #Ukrainian #UkraineRussiaWar  #UkraineWar  @ZelenskyyUa   OH MY GOD... SHOOTING AT PEACEFUL CITIZENS...  https://t.co/SQXHHQfMd7,en,zelenskyyua,[],[],4,11,16,"['prayforukraine', 'ukrainianswillresist', 'ukrainian', 'ukrainerussiawar', 'ukrainewar']",[],https://twitter.com/ss171179/status/1500135192408866819,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1500134881178832897/pu/img/1N0jrbGOqrcj5a1_.jpg,,,,,,,[],,,,
427,1.50013250619203e+18,1.50013250619203e+18,"2022-03-05 16:33:55 Paris, Madrid",2022-03-05,16:33:55,100,1.3568023191161e+18,justtwin,Just Mary 🇺🇦,,Nich Yaka Misyachna (The Night Is so Moonlit) a Ukranian folk song by Mykola Lysenko with lyrics by the great 19th century Ukrainian writer Mykhailo Starytsky: #UkrainiansWillResist #Ukranian  https://t.co/COup4cyZXS via @FacebookWatch,en,facebookwatch,['https://fb.watch/bzf0iDdnch/'],[],1,2,3,"['ukrainianswillresist', 'ukranian']",[],https://twitter.com/JustTwin/status/1500132506192027654,False,,0,,,,,,,,[],,,,
428,1.50013229070957e+18,1.50013229070957e+18,"2022-03-05 16:33:03 Paris, Madrid",2022-03-05,16:33:03,100,108760987.0,bdioncavacas,Britt Dion Cavacas,,Boycott!!! @McDonalds @Starbucks  etc… this is bullshit!!! I STAND WITH UKRAINIAN PEOPLE #BoycottMcDonalds #BOYCOTTPEPSI #BoycottStarbucks #IStandWithUkraine #UkraineUnderAttaсk #UkrainiansWillResist  @ananavarro  https://t.co/xmXNkNamNq,en,mcdonaldsstarbucksananavarro,[],['https://pbs.twimg.com/media/FNGKXPzWUA0Y-9t.jpg'],0,2,3,"['boycottmcdonalds', 'boycottpepsi', 'boycottstarbucks', 'istandwithukraine', 'ukraineunderattaсk', 'ukrainianswillresist']",[],https://twitter.com/Bdioncavacas/status/1500132290709569536,False,,1,https://pbs.twimg.com/media/FNGKXPzWUA0Y-9t.jpg,,,,,,,[],,,,
461,1.50010182571391e+18,1.50010182571391e+18,"2022-03-05 14:32:00 Paris, Madrid",2022-03-05,14:32:00,100,326903239.0,ss171179,Suleyman 🇦🇿🇺🇦,,"#PrayForUkraine  #UkrainiansWillResist  #Ukrainian #UkraineRussiaWar  #UkraineWar  @ZelenskyyUa Доброго вечора, ми з України!  https://t.co/k49sCvuU01",uk,zelenskyyua,[],[],0,0,0,"['prayforukraine', 'ukrainianswillresist', 'ukrainian', 'ukrainerussiawar', 'ukrainewar']",[],https://twitter.com/ss171179/status/1500101825713913857,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1500101505269084162/pu/img/Qx7ywxFR15hBf2iv.jpg,,,,,,,[],,,,
468,1.50009407120075e+18,1.50009407120075e+18,"2022-03-05 14:01:11 Paris, Madrid",2022-03-05,14:01:11,100,1115553842.0,serhiizhorzh,Сергій Жорж,,"А потім вони будуть казати, що ми були на навчаннях та випадково попали в Україну  Сомережа Instagram  #UkrainiansWillResist  #StopRussianAggression  #StandWithUkraine   https://t.co/Ri50jznyDm @operativnoZSU   https://t.co/b53QN8YFHv  https://t.co/yOxHMlvgwb",uk,operativnozsu,"['https://t.me/operativnoZSU', 'https://t.me/verkhovnaradaukrainy/7813']",[],0,0,0,"['ukrainianswillresist', 'stoprussianaggression', 'standwithukraine']",[],https://twitter.com/SerhiiZhorzh/status/1500094071200751617,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1500093991605440513/pu/img/iRgOPTaeOTAhanKa.jpg,,,,,,,[],,,,
493,1.50006075800419e+18,1.50006075800419e+18,"2022-03-05 11:48:49 Paris, Madrid",2022-03-05,11:48:49,100,2638874851.0,euromaidanpr_it,EuromaidanPR_IT,,#UkraineRussianWar #UkraineUnderAttaсk #StopPutinNOW #RussiaInvadedUkraine #StopRussianAggression #UkrainiansWillResist #StandWithUkraine️ @IAPonomarenko,und,iaponomarenko,[],[],0,0,0,"['ukrainerussianwar', 'ukraineunderattaсk', 'stopputinnow', 'russiainvadedukraine', 'stoprussianaggression', 'ukrainianswillresist', 'standwithukraine️']",[],https://twitter.com/EuromaidanPR_IT/status/1500060758004187139,False,https://twitter.com/IAPonomarenko/status/1500059699030466560,0,,,,,,,,[],,,,
500,1.50005092696245e+18,1.50005092696245e+18,"2022-03-05 11:09:45 Paris, Madrid",2022-03-05,11:09:45,100,224399922.0,designer_aya,Andriy Ukrainskyy,,'The war in #Ukraine could change everything'. Thanks for analysis @harari_yuval #History #Europe #UkraineRussianWar #UkrainiansWillResist  #future #Democracy #Freedom  https://t.co/JYEX4B2EEt via @TEDTalks,en,harari_yuvaltedtalks,['https://www.ted.com/talks/yuval_noah_harari_the_war_in_ukraine_could_change_everything?utm_source=tedcomshare&utm_medium=social&utm_campaign=tedspread'],[],0,1,2,"['ukraine', 'history', 'europe', 'ukrainerussianwar', 'ukrainianswillresist', 'future', 'democracy', 'freedom']",[],https://twitter.com/designer_aya/status/1500050926962454528,False,,0,,,,,,,,[],,,,
507,1.50003929324239e+18,1.50003911796246e+18,"2022-03-05 10:23:31 Paris, Madrid",2022-03-05,10:23:31,100,1.072563572688e+18,uavoloshka,синьо-жовта волошка,,"або на бинтову пов'язку, переконавшись, що місце накладання на 5 см ВИЩЕ за місце кровотечі.   ‼️Обов'язково вкажіть час накладання джгута і швидко доставте пораненого до лікарів!  #UkrainiansWillResist  #StopRussianAggression    https://t.co/jIXZaqKwgb @operativnoZSU",uk,operativnozsu,['https://t.me/operativnoZSU'],[],0,1,1,"['ukrainianswillresist', 'stoprussianaggression']",[],https://twitter.com/UaVoloshka/status/1500039293242388480,False,,0,,,,,,,,[],,,,
550,1.50000116386473e+18,1.50000116386473e+18,"2022-03-05 07:52:00 Paris, Madrid",2022-03-05,07:52:00,100,38380611.0,pogue25,pogue,,Don’t fall for the “Donate to help children in Ukraine” scam  https://t.co/0eNb8Oug0E via @Malwarebytes  Always check a charity's credibility first on  https://t.co/JKJ8JaNwHh &amp;  https://t.co/qnvcgLqVqd #RussianUkrainianWar  #UkrainiansWillResist  #PutinWarCriminal,en,malwarebytes,"['https://blog.malwarebytes.com/scams/2022/03/dont-fall-for-the-donate-to-help-children-in-ukraine-scam/', 'https://www.charitynavigator.org/', 'https://www.charitywatch.org/']",[],0,1,1,"['russianukrainianwar', 'ukrainianswillresist', 'putinwarcriminal']",[],https://twitter.com/pogue25/status/1500001163864731649,False,,0,,,,,,,,[],,,,
565,1.49998903757834e+18,1.49998903639974e+18,"2022-03-05 07:03:49 Paris, Madrid",2022-03-05,07:03:49,100,1.08192651176933e+18,oleksa_ua66,Оleksа_UA🇺🇦,,#UkrainiansWillResist  #StopRussianAggression  #StandWithUkraine   https://t.co/ZK3jKmZqBZ @operativnoZSU,und,operativnozsu,['https://t.me/operativnoZSU'],[],0,5,5,"['ukrainianswillresist', 'stoprussianaggression', 'standwithukraine']",[],https://twitter.com/Oleksa_UA66/status/1499989037578342400,False,,0,,,,,,,,[],,,,
582,1.49992883458968e+18,1.49992883458968e+18,"2022-03-05 03:04:36 Paris, Madrid",2022-03-05,03:04:36,100,8.68322115656704e+17,shannonmackay9,Shannon MacKay,,"🎸💙°☆🎶🇺🇦  ""Гімн України"" National Anthem of Ukraine - Rock version  @Numer482band  &amp; Vika Yagich  #гімнукраїни #Ukraine #UrkraineNationalAnthem #UkrainianRock #WarInUkraine #RepresentationMatters #UkrainiansWillResist #UkrainianDiaspora  @DnaNative    https://t.co/3a5MMzXQIA",und,numer482banddnanative,['https://youtu.be/BHbWSV7ey-4'],[],0,1,1,"['гімнукраїни', 'ukraine', 'urkrainenationalanthem', 'ukrainianrock', 'warinukraine', 'representationmatters', 'ukrainianswillresist', 'ukrainiandiaspora']",[],https://twitter.com/ShannonMackay9/status/1499928834589675521,False,,0,,,,,,,,[],,,,
594,1.49989406596136e+18,1.49989406245901e+18,"2022-03-05 00:46:26 Paris, Madrid",2022-03-05,00:46:26,100,7.12044059817333e+17,ca_rpe_die_m,ОптимистичнийРеаліст,,☝️  #UkrainiansWillResist  #StopRussianAggression  #StandWithUkraine   https://t.co/LsQiYQ1eem @operativnoZSU,und,operativnozsu,['https://t.me/operativnoZSU'],[],0,0,0,"['ukrainianswillresist', 'stoprussianaggression', 'standwithukraine']",[],https://twitter.com/Ca_Rpe_Die_M/status/1499894065961357313,False,,0,,,,,,,,[],,,,
618,1.49986730628087e+18,1.49986730628087e+18,"2022-03-04 23:00:06 Paris, Madrid",2022-03-04,23:00:06,100,19939814.0,misslainie,Lainie Speiser,,Today! Don't miss #Ukranian @PlaymateZdrok live on @karenhunter @siriusxm @SXMUrbanView at 5:15pm ET/2:15 PT discussing #UkrainianWar #UkrainiansWillResist don't miss it!  https://t.co/NSLmaiM9iH,en,playmatezdrokkarenhuntersiriusxmsxmurbanview,[],['https://pbs.twimg.com/media/FNCZVovXoAIp0jt.jpg'],0,0,2,"['ukranian', 'ukrainianwar', 'ukrainianswillresist']",[],https://twitter.com/misslainie/status/1499867306280865798,False,,1,https://pbs.twimg.com/media/FNCZVovXoAIp0jt.jpg,,,,,,,[],,,,
626,1.49986406350916e+18,1.49986406350916e+18,"2022-03-04 22:47:13 Paris, Madrid",2022-03-04,22:47:13,100,299780605.0,claireparisjazz,ClaireParisJazz ن,,📣📣                  Slava Ukraini !  💛💙 🙏  Géant  @ZelenskyyUa en direct vidéo avec les manifestants de #Prague 🤩 #Ukraine #Україна 🇺🇦 I #BelieveInUkraine  #UkraineWillResist #UkrainiansWillResist #PrayForUkraine #StandWithUkraine  #UkraineRussie  https://t.co/9wZVACm6yb,fr,zelenskyyua,[],['https://pbs.twimg.com/media/FNCWaJgXoAE8Vt9.jpg'],0,2,2,"['prague', 'ukraine', 'україна', 'believeinukraine', 'ukrainewillresist', 'ukrainianswillresist', 'prayforukraine', 'standwithukraine', 'ukrainerussie']",[],https://twitter.com/claireparisjazz/status/1499864063509159937,False,https://twitter.com/EuromaidanPress/status/1499842746621833216,1,https://pbs.twimg.com/media/FNCWaJgXoAE8Vt9.jpg,,,,,,,[],,,,
654,1.49984413696251e+18,1.49984413696251e+18,"2022-03-04 21:28:02 Paris, Madrid",2022-03-04,21:28:02,100,4534626796.0,direkt_d,Dark Jedi,,@NATOinUkraine @NATO @UKRinNATO что там по безполетной зоне? Вражеские истребители продолжат бомбардировку мирного населения!   #UkraineRussiaWar #Kiyv #StopPutinNOW #NoWar #UkraineUnderAttack #UkrainiansWillResist #Ukrainians #Kyivunderattack #Kharkiv #USA #GBNews  https://t.co/lzMO772rk2,ru,natoukrinnato,[],['https://pbs.twimg.com/media/FNCDeuQXoAsP0kI.jpg'],1,0,5,"['ukrainerussiawar', 'kiyv', 'stopputinnow', 'nowar', 'ukraineunderattack', 'ukrainianswillresist', 'ukrainians', 'kyivunderattack', 'kharkiv', 'usa', 'gbnews']",[],https://twitter.com/Direkt_D/status/1499844136962506753,False,,1,https://pbs.twimg.com/media/FNCDeuQXoAsP0kI.jpg,,,,,,,[],,,,
660,1.49983919257396e+18,1.49983919257396e+18,"2022-03-04 21:08:23 Paris, Madrid",2022-03-04,21:08:23,100,8.4029510247184e+17,ziashaun,Shaun Zia,,Atomic Blonde (2017) - Savage Stairwell Fight Scene (5/10) | Movieclips  https://t.co/WuBO5uO2T6 via @YouTube #WomensHistoryMonth #UkraineUnderAttack #Putin #Bullying #PutinHitler #BullyingPrevention #BadassWomen #UkrainiansWillResist #BadassWomanWithaPurpose #StandWithUkriane,en,youtube,['https://youtu.be/XarGS1AeEcE'],[],0,1,2,"['womenshistorymonth', 'ukraineunderattack', 'putin', 'bullying', 'putinhitler', 'bullyingprevention', 'badasswomen', 'ukrainianswillresist', 'badasswomanwithapurpose', 'standwithukriane']",[],https://twitter.com/ZiaShaun/status/1499839192573964288,False,,0,,,,,,,,[],,,,
683,1.49980856514133e+18,1.49980856514133e+18,"2022-03-04 19:06:41 Paris, Madrid",2022-03-04,19:06:41,100,299780605.0,claireparisjazz,ClaireParisJazz ن,,📣📣             Slava Ukraini !  💛💙 🙏  @ZelenskyyUa  #Ukraine #Україна 🇺🇦 I #BelieveInUkraine  #UkraineWillResist #UkrainiansWillResist #PrayForUkraine #StandWithUkraine  #UkraineRussie,und,zelenskyyua,[],[],0,0,0,"['ukraine', 'україна', 'believeinukraine', 'ukrainewillresist', 'ukrainianswillresist', 'prayforukraine', 'standwithukraine', 'ukrainerussie']",[],https://twitter.com/claireparisjazz/status/1499808565141327879,False,https://twitter.com/CARAA_Center/status/1499786682308120576,0,,,,,,,,[],,,,
684,1.49980848347412e+18,1.49980848347412e+18,"2022-03-04 19:06:22 Paris, Madrid",2022-03-04,19:06:22,100,299780605.0,claireparisjazz,ClaireParisJazz ن,,📣📣             Slava Ukraini !  💛💙 🙏  @ZelenskyyUa  #Ukraine #Україна 🇺🇦 I #BelieveInUkraine  #UkraineWillResist #UkrainiansWillResist #PrayForUkraine #StandWithUkraine  #UkraineRussie,und,zelenskyyua,[],[],0,0,1,"['ukraine', 'україна', 'believeinukraine', 'ukrainewillresist', 'ukrainianswillresist', 'prayforukraine', 'standwithukraine', 'ukrainerussie']",[],https://twitter.com/claireparisjazz/status/1499808483474120717,False,https://twitter.com/francemusique/status/1499730203131760641,0,,,,,,,,[],,,,
689,1.49979887587132e+18,1.49979887587132e+18,"2022-03-04 18:28:11 Paris, Madrid",2022-03-04,18:28:11,100,495296087.0,lidiya1407,Lidiya1407,,"Оперативний ЗСУ, [4 бер, 2022, 05:45] Діти — наше майбутнє. І доки наші бійці боронять це майбутнє та Україну, для дітей вони стають справжніми супергероями.  #UkrainiansWillResist  #StopRussianAggression  #StandWithUkraine   https://t.co/ifJRx8UWW2 @operativnoZSU  https://t.co/DYkeFiODEh",uk,operativnozsu,['https://t.me/operativnoZSU'],[],0,1,2,"['ukrainianswillresist', 'stoprussianaggression', 'standwithukraine']",[],https://twitter.com/lidiya1407/status/1499798875871322115,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1499798845903020037/pu/img/R2E91wYui8Rl9Sd6.jpg,,,,,,,[],,,,
712,1.49977127092117e+18,1.49977127092117e+18,"2022-03-04 16:38:30 Paris, Madrid",2022-03-04,16:38:30,100,1.26847372125114e+18,thejdcrp,JDCRP,,"Digital coordination to save Ukranian cultural heritage online has been started by @storytracer, @anna_kijas  and @quinnanya  Click this link for more information:  https://t.co/MnuDxYSHDJ   #UkrainiansWillResist #europe #history #culture  https://t.co/upfHemhSHv",en,storytraceranna_kijasquinnanya,['https://sucho.org'],['https://pbs.twimg.com/media/FNBCA0HXoAACY_v.jpg'],0,1,1,"['ukrainianswillresist', 'europe', 'history', 'culture']",[],https://twitter.com/thejdcrp/status/1499771270921170946,False,,1,https://pbs.twimg.com/media/FNBCA0HXoAACY_v.jpg,,,,,,,[],,,,
714,1.49976960976708e+18,1.49976960976708e+18,"2022-03-04 16:31:53 Paris, Madrid",2022-03-04,16:31:53,100,626587765.0,ancamelaniadura,Anca (She/Her) 🏳️‍🌈🇷🇴🇨🇦,,What they don't tell you about the Ukrainian crisis:  #UkrainianCrisis #ukrainwar #UkrainiansWillResist #Ukrainiens #Racism #war #discrimination #BlackLivesStillMatter #blacklivesmatter #boostthis  @CraveCrystal  https://t.co/EqSjbVmAvo,en,cravecrystal,[],[],0,0,0,"['ukrainiancrisis', 'ukrainwar', 'ukrainianswillresist', 'ukrainiens', 'racism', 'war', 'discrimination', 'blacklivesstillmatter', 'blacklivesmatter', 'boostthis']",[],https://twitter.com/AncaMelaniaDura/status/1499769609767075848,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1499769524219957251/pu/img/e7Y2tH17siKtumyr.jpg,,,,,,,[],,,,
717,1.49976596438002e+18,1.49976596438002e+18,"2022-03-04 16:17:24 Paris, Madrid",2022-03-04,16:17:24,100,18214320.0,tom_may,Writer Tom May,,"Here's a great place to share your pro-Ukraine art, via @creativeboom  https://t.co/zqjqZpjP28 #UkrainiansWillResist #UkraineUnderAttack #RussiaInvadedUkraine #RussianArmy #UkraineWar",en,creativeboom,['http://creativeboom.com/news/creatives-for-ukraine-a-free-platform-invites-the-creative-community-to-use-art-and-design-to-fight-for-good/'],[],0,1,3,"['ukrainianswillresist', 'ukraineunderattack', 'russiainvadedukraine', 'russianarmy', 'ukrainewar']",[],https://twitter.com/tom_may/status/1499765964380020743,False,,0,,,,,,,,[],,,,
718,1.49976528764586e+18,1.49976528764586e+18,"2022-03-04 16:14:43 Paris, Madrid",2022-03-04,16:14:43,100,99459544.0,romandmitrich,Roman Davydenko,,Перший оприлюднений список полонених військовослужбовців ординців на території України.  Репост шукайте руsskue мамаши Андрій Цаплієнко  #UkrainiansWillResist #StopRussianAggression  #RuSSiaKills  #RussianArmy   https://t.co/XDPL40PbXT @operativnoZSU  https://t.co/P2s6MkO0yv,uk,operativnozsu,['https://t.me/operativnoZSU'],"['https://pbs.twimg.com/media/FNA8ka-WUAEj3CU.jpg', 'https://pbs.twimg.com/media/FNA8kpEWYAQTvow.jpg', 'https://pbs.twimg.com/media/FNA8k5PXMAYQiB4.jpg', 'https://pbs.twimg.com/media/FNA8lKnXsAccSk-.jpg']",0,3,5,"['ukrainianswillresist', 'stoprussianaggression', 'russiakills', 'russianarmy']",[],https://twitter.com/RomanDmitrich/status/1499765287645859841,False,,1,https://pbs.twimg.com/media/FNA8ka-WUAEj3CU.jpg,,,,,,,[],,,,
721,1.49976209937923e+18,1.49976209937923e+18,"2022-03-04 16:02:03 Paris, Madrid",2022-03-04,16:02:03,100,16938247.0,_insidethestory,Inside The Story,,WATCH: Canada has committed to an unlimited amount on refugee applicants from Ukraine. How soon could we expect Ukrainians on our shores? @CHCHTV  #UkrainiansWillResist #russia #putin #ukraine  https://t.co/BUQsYK4e3M,en,chchtv,[],['https://pbs.twimg.com/media/FNA5aDmXEAI2ejH.jpg'],0,0,0,"['ukrainianswillresist', 'russia', 'putin', 'ukraine']",[],https://twitter.com/_InsideTheStory/status/1499762099379228679,False,,1,https://pbs.twimg.com/media/FNA5aDmXEAI2ejH.jpg,,,,,,,[],,,,
738,1.49973850182226e+18,1.49973850182226e+18,"2022-03-04 14:28:17 Paris, Madrid",2022-03-04,14:28:17,100,1.19973766633977e+18,gogarugby,goga rugby,,Українська артилерія накрила базу російської десантури на території підприємства у районі села Козаровичі.  Чудова робота! Красені!  #UkrainiansWillResist  #StopRussianAggression  #StandWithUkraine   https://t.co/CkJMyTLwMz @operativnoZSU  https://t.co/awkg73XTTh,uk,operativnozsu,['https://t.me/operativnoZSU'],[],0,0,0,"['ukrainianswillresist', 'stoprussianaggression', 'standwithukraine']",[],https://twitter.com/GogaRugby/status/1499738501822259201,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1499738297601601545/pu/img/NQcBx00NXkOUpq1i.jpg,,,,,,,[],,,,
744,1.49973324864521e+18,1.49973324864521e+18,"2022-03-04 14:07:24 Paris, Madrid",2022-03-04,14:07:24,100,236680902.0,marine1279,Aaron Albers,,#UkraineRussiaConflict #UkraineRussia #UkrainiansWillResist #ukraineinvasion #RussiaUkraineConflict #russia #ukraine #UkraineRussiaWar  @megynkelly @GillianHTurner @KatiePavlich #UnitedStates,und,megynkellygillianhturnerkatiepavlich,[],[],0,0,0,"['ukrainerussiaconflict', 'ukrainerussia', 'ukrainianswillresist', 'ukraineinvasion', 'russiaukraineconflict', 'russia', 'ukraine', 'ukrainerussiawar', 'unitedstates']",[],https://twitter.com/Marine1279/status/1499733248645214209,False,https://twitter.com/marine1279/status/1499729305026322437,0,,,,,,,,[],,,,
758,1.49971375460654e+18,1.49971375460654e+18,"2022-03-04 12:49:57 Paris, Madrid",2022-03-04,12:49:57,100,1.49796818222472e+18,mah33912737,Мах,,За пілотом збитого під Волновахою літака росії прилетів на евакуацію вертоліт Мі-8 окупантів. Їх також приземлили.   Вірте в ЗСУ! 💙💛🇺🇦🇺🇦🇺🇦🇺🇦  #UkrainiansWillResist  #StopRussianAggression  #StandWithUkraine   https://t.co/wEfn8q95cW @operativnoZSU  https://t.co/VD5TMm2kEB,uk,operativnozsu,['https://t.me/operativnoZSU'],['https://pbs.twimg.com/media/FNANthsXMAg8SA2.jpg'],0,0,1,"['ukrainianswillresist', 'stoprussianaggression', 'standwithukraine']",[],https://twitter.com/Mah33912737/status/1499713754606538754,False,,1,https://pbs.twimg.com/media/FNANthsXMAg8SA2.jpg,,,,,,,[],,,,
763,1.49971040549656e+18,1.49971040549656e+18,"2022-03-04 12:36:38 Paris, Madrid",2022-03-04,12:36:38,100,3319725108.0,tusharvijh,TusharVijh,,A man carrying a #Ukrainian flag registers his protest in front of a Russian plane at @TelAviv airport. #RussianUkrainianWar #Ukriane #UkraineRussianWar  #UkrainianWar #UkraineConflict #ukraineRussianConflict #UkraineUnderAttack #UkrainiansWillResist  https://t.co/C41dceA5ea,en,telaviv,[],[],0,0,3,"['ukrainian', 'russianukrainianwar', 'ukriane', 'ukrainerussianwar', 'ukrainianwar', 'ukraineconflict', 'ukrainerussianconflict', 'ukraineunderattack', 'ukrainianswillresist']",[],https://twitter.com/TusharVijh/status/1499710405496561665,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1499710374693670913/pu/img/ZOrkFw61dpqfcejV.jpg,,,,,,,[],,,,
776,1.49969168284514e+18,1.49969168284514e+18,"2022-03-04 11:22:14 Paris, Madrid",2022-03-04,11:22:14,100,2418869918.0,shcherbininainn,Інна Щер,,Фермери передавали. Скоро посівна. Над удобрєнієм чорноземів працюють. НЕ СЦЯТЬ🇺🇦🇺🇦🇺🇦  #UkrainiansWillResist  #StopRussianAggression  #StandWithUkraine  @operativnoZSU  https://t.co/4iPMKFqowG,uk,operativnozsu,[],['https://pbs.twimg.com/media/FM_5ozXXEAI_29R.jpg'],0,3,7,"['ukrainianswillresist', 'stoprussianaggression', 'standwithukraine']",[],https://twitter.com/shcherbininainn/status/1499691682845138946,False,,1,https://pbs.twimg.com/media/FM_5ozXXEAI_29R.jpg,,,,,,,[],,,,
786,1.49968488452009e+18,1.49968488452009e+18,"2022-03-04 10:55:13 Paris, Madrid",2022-03-04,10:55:13,100,1.25625467853642e+18,abascalfake,Anonymous Ukraine War,,"If I were @ZelenskyyUa, When there is no turning back... I will deliver #Ukrania In exchange for #Putin's head. Imagine how many days Putin would be without shitting hard. #TimeforNATO #UkrainiansWillResist #Ukrainians  https://t.co/t1ItRDB8pm",en,zelenskyyua,[],['https://pbs.twimg.com/tweet_video_thumb/FM_zctYWYAAv4gs.jpg'],0,0,0,"['ukrania', 'putin', 'timefornato', 'ukrainianswillresist', 'ukrainians']",[],https://twitter.com/AbascalFake/status/1499684884520091650,False,,1,https://pbs.twimg.com/tweet_video_thumb/FM_zctYWYAAv4gs.jpg,,,,,,,[],,,,
794,1.49967492703264e+18,1.49967492703264e+18,"2022-03-04 10:15:39 Paris, Madrid",2022-03-04,10:15:39,100,88824049.0,btc_sverige,Bitcoin Sverige 🇸🇪,,@snapchatsupport @Snapchat @Snap  why We can’t No longer se #Ukraina stories? #UkrainiansWillResist #UkraineUnderAttaсk #UkraineKonflikt  https://t.co/TGB9eq7cAc,en,snapchatsnap,[],['https://pbs.twimg.com/media/FM_qZVOWUAAxCMy.jpg'],1,0,0,"['ukraina', 'ukrainianswillresist', 'ukraineunderattaсk', 'ukrainekonflikt']",[],https://twitter.com/BTC_Sverige/status/1499674927032639488,False,,1,https://pbs.twimg.com/media/FM_qZVOWUAAxCMy.jpg,,,,,,,[],,,,
819,1.49964555118439e+18,1.49964555118439e+18,"2022-03-04 08:18:56 Paris, Madrid",2022-03-04,08:18:56,100,4534626796.0,direkt_d,Dark Jedi,,@NATOinUkraine @NATO @UKRinNATO возможно это уже есть предпоследний звоночек чтобы вы действовали более активно?!  #UkraineRussiaWar #Kiyv #StopPutinNOW #NoWar #UkraineUnderAttack #UkrainiansWillResist #Ukrainians #Kyivunderattack #Kharkiv,ru,natoukrinnato,[],[],1,6,8,"['ukrainerussiawar', 'kiyv', 'stopputinnow', 'nowar', 'ukraineunderattack', 'ukrainianswillresist', 'ukrainians', 'kyivunderattack', 'kharkiv']",[],https://twitter.com/Direkt_D/status/1499645551184388101,False,https://twitter.com/1945Antonov/status/1499604300317745158,0,,,,,,,,[],,,,
862,1.49955164405654e+18,1.49955164405654e+18,"2022-03-04 02:05:46 Paris, Madrid",2022-03-04,02:05:46,100,7.12044059817333e+17,ca_rpe_die_m,ОптимистичнийРеаліст,,"[ Video ] Як виглядав та виглядає Херсон до та після вторгнення росії, дивіться у відео.  #UkrainiansWillResist  #StopRussianAggression  #StandWithUkraine   https://t.co/LsQiYQ1eem @operativnoZSU  https://t.co/Lu2KSVXAeT",uk,operativnozsu,['https://t.me/operativnoZSU'],[],0,1,0,"['ukrainianswillresist', 'stoprussianaggression', 'standwithukraine']",[],https://twitter.com/Ca_Rpe_Die_M/status/1499551644056535046,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1499551248210608128/pu/img/rTX_quTm5S-O6rOJ.jpg,,,,,,,[],,,,
